time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
3.6668,-4060,15400,-10284,-10280,-11374,7997
3.6878,3736,5592,-16488,-18080,26725,14204
3.706,-13428,-2436,-7188,-13631,27203,10703
3.7261,-9604,-1124,-8328,-7363,19988,3429
3.7477,-2436,2804,-10004,-7611,22577,6150
3.7668,1060,4272,-9216,-6101,23623,9332
3.7866,2708,8176,-12192,-10122,27401,19090
3.806,-7792,5824,-11772,-12347,26873,20325
3.8264,-8444,9072,-13404,-14799,23799,23728
3.8467,-11592,15996,-21072,-21973,21538,31854
3.8668,-7804,12948,-14204,-24910,20541,30411
3.8861,524,14004,-15608,-26763,17860,32767
3.9066,6884,7040,-26288,-24369,7396,32767
3.9267,6860,2048,-32768,-14860,15261,32767
3.947,-296,-10820,-15056,5052,22513,19577
3.9665,-10528,-3296,4488,12404,-6417,6282
3.9884,6856,10864,-2732,5898,-32768,-106
4.0061,19164,6004,-15884,-5116,-18138,917
4.0264,-7156,-9540,-22748,4379,-3555,-19196
4.047,-888,9628,-14420,32767,-32768,-32768
4.0668,32767,32767,-32768,18574,-5034,-32674
4.0865,30680,17324,-29500,-1447,32767,31804
4.1066,-32768,-17112,-15908,15590,14016,-21185
4.1264,-32408,-9612,-20264,30668,-30662,-32768
4.1468,-764,23124,-29860,32767,-6630,-32768
4.1673,-9044,27896,-15116,10245,2963,-12865
4.1867,-13948,22956,-10816,1457,-12055,-22627
4.2059,8756,17196,-19120,-11355,-21955,-9791
4.2272,19312,4836,-24344,-11325,-389,4528
4.2476,-176,-2248,-15452,2166,-881,1929
4.2665,-2828,4696,-15264,7367,-14639,-2785
4.2866,1812,13692,-17008,-1156,-9035,5491
4.3064,-960,12364,-10440,-4211,-15438,5087
4.3278,8848,11068,-15200,-6567,-18416,11813
4.3476,8084,10032,-21116,-7605,-9096,17764
4.3672,1812,2848,-18612,-6640,-10991,14829
4.3883,428,-3808,-20408,2345,-12095,5488
4.4066,3944,6540,-15732,6371,-8787,506
4.4269,6536,12260,-12588,-486,-11501,4783
4.4468,6424,10844,-15220,-6274,-14157,10425
4.4673,7500,-1480,-20848,-7772,-14131,4998
4.4869,6740,11544,-3676,-8809,-13279,-3939
4.5061,14100,5736,-13248,-15919,-25839,2114
4.5268,19180,1100,-21144,-10836,-16855,-1981
4.5477,14292,-4208,-20924,-4439,-12725,-6897
4.5659,12316,-96,-23020,6046,-10032,-17185
4.5869,11680,8392,-24016,9259,-5600,-18254
4.606,6792,10896,-21252,11356,-6336,-18464
4.6263,10644,12944,-12600,14075,-11350,-27612
4.6469,19188,24748,-17452,14191,-12131,-27665
4.6665,21868,32767,-12844,5214,-26697,-8777
4.6867,32756,32767,-19140,6535,-28815,-5187
4.7063,24704,13244,-32768,-23126,5557,14070
4.7268,-17188,-20944,-14920,-3676,32767,-32768
4.7474,-14120,-7712,-24256,-10035,-30130,-23541
4.7664,14124,-13152,-32768,2572,19787,-10370
4.787,-24784,2440,-16564,12104,32767,-2340
4.8061,-23452,5104,2116,17886,-114,-14990
4.8271,4636,26424,-10692,-16610,-2369,19735
4.8475,-2568,2380,-16296,-21367,25996,19560
4.8667,-16232,-3360,-9376,-9747,20976,10002
4.8878,-5284,1128,-9600,-5545,20509,6679
4.9063,-1400,6364,-8312,-6174,25226,10065
4.9263,-624,5496,-8588,-7055,23925,13203
4.9477,160,3936,-9348,-7886,29238,16259
4.9666,-3680,1880,-13464,-8508,25094,21507
4.9868,-8236,6612,-12208,-9076,29067,20106
5.0063,-13836,18164,-14320,-19459,19710,32767
5.0263,-12356,19256,-22308,-28168,24273,25581
5.0474,-3236,20992,-14616,-32768,11036,32767
5.0665,13436,12324,-29132,-32768,199,32767
5.0871,16400,96,-32768,-21288,22669,32767
5.1067,-2712,-20748,-13356,9235,28910,17100
5.1274,-16220,-10116,6452,21418,-8299,-7764
5.1474,3968,16060,-2220,12579,-32768,-7928
5.167,16260,6980,-23108,-5590,-18409,1307
5.1889,-13408,-16688,-22072,22385,-12068,-32768
5.2067,16884,22920,-32768,32767,-32768,-32768
5.2264,32767,32767,-21212,7313,26853,454
5.2472,-10880,-76,-20124,-14550,32767,24635
5.2672,-32768,-14064,-24716,19705,-27170,-25210
5.2872,-5824,2716,-32768,32767,-10826,-32768
5.3062,-4424,22128,-19180,24653,6538,-20974
5.3265,-19428,18316,-12396,8518,-7466,-15720
5.3479,-1668,19872,-13740,-114,-18906,-20484
5.3666,20380,17328,-24056,-11764,-12422,-514
